"custid","mortgage","cre_card","deb_card","mob_bank","house","internet","perloan","savings","atm_user","odrftlim","points_user","age","conv_ac","cus_leng","Accept_Cashcard"
16986288,"NO","SI","SI","NO","NO","NO","NO","NO","SI","SI","NO",29,"SI","menor 3 años","SI"
6017147,"SI","SI","SI","NO","SI","NO","NO","NO","SI","NO","NO",29,"SI"," 3 - 7 años","NO"
19697321,"SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO",29,"SI","menor 3 años","NO"
5840021,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI","mas de 7 años","NO"
2776280,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",29,"SI","mas de 7 años","NO"
41203126,"NO","NO","NO","NO","NO","NO","SI","NO","NO","SI","NO",29,"NO"," 3 - 7 años","SI"
11349405,"SI","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",29,"SI"," 3 - 7 años","SI"
13853041,"SI","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO",29,"SI"," 3 - 7 años","SI"
21518945,"SI","NO","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","NO"
12820361,"SI","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO",29,"SI"," 3 - 7 años","SI"
10737721,"SI","NO","SI","NO","NO","NO","SI","NO","NO","NO","SI",29,"SI"," 3 - 7 años","SI"
1661194,"SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI",29,"SI","menor 3 años","SI"
38437494,"NO","SI","SI","SI","NO","NO","NO","NO","SI","NO","NO",29,"SI","menor 3 años","SI"
28610291,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","NO"
12909561,"SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO",29,"SI"," 3 - 7 años","SI"
15627163,"SI","NO","SI","SI","SI","NO","NO","NO","NO","SI","NO",29,"SI"," 3 - 7 años","SI"
21760372,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","SI"
1135372,"SI","SI","SI","NO","NO","NO","SI","NO","NO","SI","NO",29,"SI"," 3 - 7 años","SI"
9749792,"SI","NO","SI","NO","NO","SI","NO","NO","NO","NO","NO",29,"SI","menor 3 años","SI"
1617870,"SI","NO","SI","NO","SI","NO","NO","SI","SI","NO","NO",29,"SI","menor 3 años","NO"
1676362,"NO","NO","SI","NO","SI","NO","SI","NO","SI","NO","SI",29,"NO"," 3 - 7 años","NO"
11462057,"NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO",29,"NO","menor 3 años","SI"
759840,"SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO",29,"SI","menor 3 años","SI"
16183216,"SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO",29,"SI","menor 3 años","SI"
3123357,"SI","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","SI"
1030991,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","NO"
15938676,"NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO",29,"SI","menor 3 años","SI"
2482186,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",29,"SI"," 3 - 7 años","SI"
20734909,"SI","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO",29,"SI"," 3 - 7 años","SI"
14873568,"SI","SI","SI","NO","SI","NO","NO","NO","NO","NO","SI",29,"SI","menor 3 años","SI"
9329178,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",29,"SI"," 3 - 7 años","SI"
17876588,"SI","NO","SI","NO","SI","NO","SI","NO","NO","SI","NO",29,"SI"," 3 - 7 años","SI"
15744301,"SI","NO","NO","NO","SI","SI","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","NO"
145713,"SI","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO",29,"SI","menor 3 años","SI"
10718922,"NO","SI","NO","NO","SI","NO","NO","NO","SI","NO","SI",29,"NO"," 3 - 7 años","NO"
9067834,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI","mas de 7 años","NO"
26496019,"SI","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","NO"
56011075,"NO","SI","SI","SI","NO","NO","NO","NO","NO","NO","NO",29,"SI","menor 3 años","SI"
14538693,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","SI",29,"SI"," 3 - 7 años","NO"
22200198,"NO","SI","SI","NO","NO","NO","SI","NO","NO","NO","NO",29,"SI"," 3 - 7 años","SI"
2742878,"SI","NO","SI","NO","NO","NO","NO","NO","SI","NO","SI",29,"SI"," 3 - 7 años","SI"
10334427,"SI","NO","NO","NO","SI","NO","NO","NO","SI","NO","NO",29,"SI","menor 3 años","SI"
14252701,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI","mas de 7 años","NO"
19204522,"NO","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO",29,"NO"," 3 - 7 años","SI"
13387367,"NO","SI","NO","NO","SI","NO","NO","NO","NO","NO","NO",29,"SI"," 3 - 7 años","NO"
2407914,"NO","NO","SI","NO","NO","NO","NO","SI","NO","SI","NO",29,"NO"," 3 - 7 años","NO"
2193252,"SI","SI","NO","NO","SI","NO","NO","NO","SI","NO","SI",29,"SI","menor 3 años","SI"
14747949,"SI","NO","SI","NO","SI","NO","NO","NO","NO","SI","NO",29,"SI"," 3 - 7 años","SI"
19500997,"SI","NO","SI","NO","SI","NO","NO","NO","SI","NO","NO",29,"SI"," 3 - 7 años","NO"
13659153,"SI","SI","SI","NO","NO","NO","NO","NO","SI","NO","NO",29,"SI"," 3 - 7 años","NO"
38145374,"NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO",29,"SI"," 3 - 7 años","SI"
37227588,"SI","NO","SI","NO","SI","NO","SI","NO","SI","SI","NO",29,"SI","mas de 7 años","NO"
10114971,"SI","NO","SI","NO","SI","NO","NO","NO","SI","SI","SI",29,"SI"," 3 - 7 años","NO"
18265918,"SI","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",29,"SI","menor 3 años","SI"
3106779,"SI","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO",29,"SI","menor 3 años","SI"
16688873,"SI","NO","SI","NO","NO","NO","SI","NO","NO","SI","NO",29,"SI","menor 3 años","SI"
12349756,"NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","SI",29,"NO","menor 3 años","SI"
15924351,"NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO",29,"SI","menor 3 años","SI"
369459,"NO","SI","SI","NO","SI","NO","SI","NO","SI","SI","NO",29,"SI"," 3 - 7 años","SI"
10622399,"NO","NO","SI","NO","NO","NO","NO","NO","SI","NO","NO",29,"SI","menor 3 años","SI"
1268334,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","SI"
53833948,"SI","SI","NO","NO","SI","NO","NO","NO","NO","SI","NO",29,"SI"," 3 - 7 años","SI"
3313383,"SI","NO","SI","NO","NO","NO","NO","NO","SI","SI","NO",29,"SI","menor 3 años","SI"
9198155,"SI","NO","SI","NO","SI","SI","NO","NO","NO","SI","NO",29,"SI","menor 3 años","SI"
20858349,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI","menor 3 años","NO"
15715882,"SI","NO","NO","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","NO"
13902032,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI","mas de 7 años","NO"
568066,"SI","SI","SI","NO","NO","NO","NO","NO","SI","SI","NO",29,"SI","mas de 7 años","NO"
33902200,"NO","SI","SI","NO","SI","NO","NO","NO","NO","NO","SI",29,"SI","menor 3 años","SI"
2035123,"SI","SI","NO","NO","SI","NO","NO","NO","NO","NO","NO",29,"SI","menor 3 años","SI"
70277,"SI","SI","SI","NO","SI","NO","SI","NO","SI","SI","NO",29,"SI"," 3 - 7 años","SI"
2586697,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",29,"SI"," 3 - 7 años","NO"
24936709,"SI","NO","SI","NO","SI","NO","NO","NO","SI","NO","NO",29,"SI"," 3 - 7 años","SI"
13353041,"SI","NO","SI","NO","SI","NO","NO","NO","SI","NO","NO",29,"SI"," 3 - 7 años","NO"
8652694,"NO","NO","SI","SI","NO","SI","NO","SI","NO","SI","NO",29,"NO","menor 3 años","SI"
2582055,"NO","NO","SI","NO","SI","NO","NO","SI","NO","NO","NO",29,"NO"," 3 - 7 años","SI"
6386475,"SI","NO","SI","NO","SI","NO","SI","NO","SI","NO","NO",29,"SI"," 3 - 7 años","NO"
282137,"NO","NO","SI","NO","SI","NO","SI","NO","NO","NO","SI",29,"NO","menor 3 años","SI"
4605337,"SI","NO","SI","NO","SI","NO","SI","NO","SI","NO","SI",29,"SI","menor 3 años","SI"
12537441,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI","mas de 7 años","NO"
6134844,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",29,"SI","mas de 7 años","NO"
14277744,"SI","SI","SI","SI","NO","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","SI"
18937395,"NO","NO","SI","NO","SI","NO","NO","NO","NO","SI","NO",29,"NO","menor 3 años","SI"
6067503,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",29,"SI"," 3 - 7 años","NO"
24119594,"SI","NO","SI","NO","SI","NO","NO","NO","NO","SI","NO",29,"SI","menor 3 años","SI"
28281720,"NO","NO","SI","SI","SI","NO","NO","NO","NO","NO","SI",29,"NO","menor 3 años","SI"
26490221,"SI","NO","NO","NO","NO","NO","NO","NO","SI","SI","SI",29,"SI"," 3 - 7 años","SI"
739769,"SI","SI","NO","NO","SI","SI","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","NO"
2262754,"SI","SI","NO","NO","SI","SI","NO","NO","NO","SI","NO",29,"SI"," 3 - 7 años","SI"
12252822,"NO","SI","SI","SI","SI","NO","SI","NO","SI","SI","NO",29,"SI","mas de 7 años","NO"
11094051,"SI","SI","SI","SI","SI","NO","NO","NO","NO","NO","SI",29,"SI"," 3 - 7 años","SI"
24681405,"SI","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO",29,"SI"," 3 - 7 años","NO"
10955010,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","NO"
95230,"NO","NO","SI","SI","NO","NO","SI","NO","NO","NO","SI",29,"NO","menor 3 años","SI"
17378677,"NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO",29,"SI","menor 3 años","SI"
12463403,"NO","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","SI"
14760537,"SI","NO","NO","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI","mas de 7 años","SI"
8836051,"NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO",29,"NO","menor 3 años","SI"
8903254,"SI","SI","SI","NO","NO","SI","NO","SI","SI","NO","NO",29,"SI"," 3 - 7 años","SI"
17136657,"SI","NO","NO","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI","mas de 7 años","NO"
215104,"SI","NO","SI","NO","SI","NO","NO","NO","NO","SI","NO",29,"SI"," 3 - 7 años","SI"
928465,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","SI",29,"SI"," 3 - 7 años","SI"
10818750,"NO","NO","SI","NO","SI","NO","NO","NO","NO","SI","NO",29,"NO"," 3 - 7 años","SI"
20567441,"SI","NO","SI","NO","SI","NO","NO","NO","NO","SI","NO",29,"SI","menor 3 años","SI"
815438,"SI","SI","SI","NO","NO","NO","SI","NO","NO","SI","NO",29,"SI"," 3 - 7 años","NO"
14991207,"SI","NO","NO","NO","SI","NO","NO","NO","SI","NO","NO",29,"SI"," 3 - 7 años","NO"
1979240,"NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO",29,"NO"," 3 - 7 años","SI"
14290941,"SI","SI","SI","NO","NO","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","SI"
2239870,"SI","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO",29,"SI","menor 3 años","SI"
12421047,"SI","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO",29,"SI"," 3 - 7 años","SI"
16120836,"SI","NO","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI","mas de 7 años","NO"
2710415,"SI","NO","SI","SI","SI","NO","NO","NO","NO","NO","SI",29,"SI","menor 3 años","SI"
145566,"NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI",29,"SI","menor 3 años","SI"
2434349,"SI","SI","NO","NO","SI","NO","NO","SI","SI","NO","NO",29,"SI","mas de 7 años","NO"
925392,"SI","SI","SI","NO","SI","NO","SI","NO","NO","SI","NO",29,"SI"," 3 - 7 años","SI"
2395883,"NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO",29,"NO"," 3 - 7 años","SI"
13446042,"SI","SI","SI","NO","SI","NO","NO","NO","SI","NO","NO",29,"SI","mas de 7 años","NO"
5725029,"SI","SI","SI","NO","SI","SI","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","SI"
9646754,"NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","SI",29,"NO","menor 3 años","SI"
2114272,"SI","SI","NO","NO","NO","NO","NO","NO","SI","NO","SI",29,"SI"," 3 - 7 años","SI"
917283,"SI","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO",29,"SI"," 3 - 7 años","NO"
2120232,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",29,"SI","mas de 7 años","SI"
10739449,"SI","NO","SI","NO","NO","NO","SI","NO","NO","NO","SI",29,"SI","menor 3 años","SI"
2680712,"SI","SI","SI","SI","NO","NO","NO","NO","SI","SI","NO",29,"SI","menor 3 años","SI"
3883268,"SI","NO","SI","NO","SI","NO","SI","NO","SI","SI","NO",29,"SI","mas de 7 años","NO"
1985727,"NO","NO","SI","SI","SI","NO","NO","NO","NO","NO","SI",29,"SI"," 3 - 7 años","SI"
2028209,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI","mas de 7 años","NO"
20587413,"NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","SI",29,"SI","menor 3 años","SI"
498293,"NO","NO","SI","NO","NO","NO","NO","NO","SI","NO","NO",29,"NO","menor 3 años","SI"
10045891,"SI","NO","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","NO"
18735450,"NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO",29,"NO","menor 3 años","SI"
10955339,"NO","NO","SI","NO","NO","NO","SI","NO","NO","SI","SI",29,"NO","menor 3 años","SI"
5967116,"SI","NO","SI","SI","NO","NO","NO","NO","NO","SI","SI",29,"SI","menor 3 años","SI"
13009625,"SI","SI","SI","NO","SI","NO","NO","NO","NO","NO","NO",29,"SI"," 3 - 7 años","SI"
2914333,"SI","SI","SI","NO","SI","NO","NO","SI","SI","NO","NO",29,"SI"," 3 - 7 años","SI"
18957883,"NO","NO","SI","NO","NO","NO","SI","NO","SI","NO","NO",29,"NO","menor 3 años","SI"
788101,"SI","SI","NO","NO","SI","NO","NO","SI","SI","SI","NO",29,"SI"," 3 - 7 años","NO"
10158620,"NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","SI",29,"SI","menor 3 años","SI"
1058604,"SI","NO","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","NO"
54503343,"SI","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO",29,"SI","menor 3 años","SI"
12591106,"SI","SI","SI","NO","NO","NO","NO","NO","SI","NO","NO",29,"SI"," 3 - 7 años","SI"
8821007,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI","mas de 7 años","NO"
9076019,"SI","NO","NO","NO","SI","SI","NO","SI","SI","SI","NO",29,"SI","menor 3 años","NO"
17588407,"SI","NO","SI","NO","NO","NO","NO","NO","SI","NO","SI",29,"SI","menor 3 años","SI"
11945205,"SI","NO","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","SI"
13865835,"SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO",29,"SI"," 3 - 7 años","SI"
1436568,"NO","SI","SI","SI","NO","NO","NO","NO","SI","NO","NO",29,"SI"," 3 - 7 años","SI"
13792800,"SI","SI","NO","NO","SI","SI","SI","NO","SI","SI","NO",29,"SI"," 3 - 7 años","SI"
830351,"SI","SI","SI","SI","NO","NO","NO","NO","NO","NO","NO",29,"SI"," 3 - 7 años","SI"
9913796,"SI","SI","NO","NO","SI","NO","SI","NO","SI","SI","NO",29,"SI"," 3 - 7 años","NO"
34189300,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI","mas de 7 años","NO"
30423758,"NO","NO","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"NO","menor 3 años","SI"
992866,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",29,"SI"," 3 - 7 años","NO"
15376633,"SI","NO","SI","SI","NO","NO","NO","NO","SI","NO","SI",29,"SI","menor 3 años","SI"
58868315,"NO","NO","NO","NO","SI","NO","SI","NO","NO","SI","NO",29,"NO"," 3 - 7 años","SI"
2889003,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",29,"SI"," 3 - 7 años","NO"
2781359,"SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI",29,"SI","menor 3 años","SI"
103674,"SI","SI","SI","NO","SI","SI","NO","NO","SI","SI","NO",29,"SI","mas de 7 años","NO"
4506404,"SI","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO",29,"SI"," 3 - 7 años","SI"
18755587,"SI","NO","SI","NO","SI","NO","NO","NO","SI","NO","NO",29,"SI","menor 3 años","SI"
21678445,"SI","SI","SI","NO","SI","NO","NO","NO","NO","NO","NO",29,"SI"," 3 - 7 años","SI"
13901639,"SI","SI","SI","NO","NO","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","SI"
31572026,"SI","NO","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","SI"
524133,"NO","SI","SI","NO","SI","NO","NO","NO","SI","NO","NO",29,"SI","menor 3 años","SI"
539039,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI","mas de 7 años","NO"
812001,"SI","NO","SI","NO","SI","NO","NO","NO","NO","NO","SI",29,"SI"," 3 - 7 años","NO"
17325047,"SI","SI","SI","SI","SI","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","NO"
5494487,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI","mas de 7 años","NO"
38117802,"NO","SI","SI","NO","SI","NO","NO","NO","NO","SI","SI",29,"NO","menor 3 años","SI"
27073460,"SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO",29,"SI"," 3 - 7 años","SI"
15727184,"NO","SI","SI","SI","SI","NO","NO","NO","NO","NO","SI",29,"SI"," 3 - 7 años","SI"
15788796,"SI","NO","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI","menor 3 años","NO"
9313794,"NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO",29,"NO"," 3 - 7 años","SI"
2167674,"SI","NO","NO","NO","SI","NO","NO","NO","NO","SI","SI",29,"SI","menor 3 años","SI"
29273387,"SI","NO","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI","menor 3 años","SI"
5839845,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI","mas de 7 años","NO"
17465574,"SI","NO","NO","SI","NO","NO","NO","NO","NO","SI","NO",29,"SI","menor 3 años","SI"
22396,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","SI",29,"SI"," 3 - 7 años","SI"
214852,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",29,"SI","menor 3 años","SI"
2347625,"SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO",29,"SI","menor 3 años","SI"
13855107,"NO","NO","SI","NO","NO","NO","SI","NO","NO","SI","SI",29,"NO","menor 3 años","SI"
11177508,"SI","SI","SI","NO","SI","NO","NO","NO","SI","NO","NO",29,"SI","menor 3 años","NO"
6317244,"SI","SI","SI","SI","SI","SI","NO","SI","SI","SI","NO",29,"SI","menor 3 años","SI"
2753000,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI","mas de 7 años","NO"
6409676,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",29,"SI"," 3 - 7 años","NO"
22808522,"NO","NO","SI","NO","NO","NO","SI","NO","SI","NO","NO",29,"NO","menor 3 años","SI"
12964349,"SI","NO","NO","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","SI"
25907008,"SI","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO",29,"SI"," 3 - 7 años","SI"
530345,"SI","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO",29,"SI"," 3 - 7 años","SI"
19266294,"SI","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO",29,"SI"," 3 - 7 años","SI"
11715485,"SI","SI","SI","NO","SI","NO","NO","NO","NO","NO","NO",29,"SI"," 3 - 7 años","SI"
2810910,"SI","SI","SI","NO","SI","NO","NO","SI","NO","SI","NO",29,"SI"," 3 - 7 años","NO"
677116,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","NO"
2978119,"SI","SI","SI","NO","SI","NO","NO","SI","NO","NO","NO",29,"SI"," 3 - 7 años","SI"
380150,"NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","SI",29,"NO","menor 3 años","SI"
11656667,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI","mas de 7 años","NO"
1151821,"SI","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO",29,"SI","menor 3 años","SI"
185095,"SI","NO","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI","mas de 7 años","NO"
8866043,"SI","SI","NO","NO","SI","NO","NO","NO","SI","NO","NO",29,"SI","mas de 7 años","NO"
11897462,"NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI",29,"NO","menor 3 años","SI"
16819695,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","NO"
22284203,"SI","SI","NO","SI","NO","NO","NO","NO","NO","NO","NO",29,"SI","menor 3 años","SI"
999612,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",29,"SI"," 3 - 7 años","SI"
880963,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",29,"SI"," 3 - 7 años","NO"
18173132,"SI","NO","SI","SI","NO","NO","NO","NO","NO","SI","NO",29,"SI"," 3 - 7 años","SI"
34002915,"SI","SI","SI","NO","SI","NO","SI","NO","SI","SI","NO",29,"SI","mas de 7 años","NO"
9684994,"SI","SI","NO","NO","SI","NO","NO","NO","NO","SI","NO",29,"SI"," 3 - 7 años","SI"
565097,"NO","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO",29,"SI","menor 3 años","SI"
17299134,"SI","SI","NO","NO","NO","NO","NO","NO","NO","SI","SI",29,"SI"," 3 - 7 años","SI"
451765,"SI","SI","SI","NO","NO","SI","NO","SI","SI","NO","SI",29,"SI","menor 3 años","SI"
21759779,"NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO",29,"NO","menor 3 años","SI"
4335319,"SI","NO","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","SI"
10657513,"SI","NO","SI","NO","SI","NO","NO","NO","SI","NO","NO",29,"SI","menor 3 años","SI"
1075090,"SI","NO","SI","NO","SI","NO","NO","NO","NO","SI","NO",29,"SI"," 3 - 7 años","SI"
6550047,"NO","NO","SI","SI","SI","NO","NO","NO","SI","NO","NO",29,"SI","menor 3 años","SI"
18676645,"SI","NO","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","SI"
10446988,"SI","SI","NO","SI","NO","NO","NO","NO","NO","SI","NO",29,"SI","menor 3 años","SI"
20833995,"SI","SI","SI","NO","SI","NO","NO","NO","NO","NO","NO",29,"SI","menor 3 años","SI"
56050074,"NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO",29,"SI"," 3 - 7 años","SI"
32877401,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",29,"SI"," 3 - 7 años","SI"
10147458,"SI","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO",29,"SI","menor 3 años","SI"
9144539,"NO","SI","SI","SI","SI","NO","NO","SI","SI","NO","NO",29,"SI"," 3 - 7 años","NO"
2085456,"SI","SI","SI","NO","SI","NO","NO","NO","NO","NO","NO",29,"SI"," 3 - 7 años","SI"
11724027,"NO","NO","SI","NO","NO","NO","SI","NO","NO","SI","SI",29,"NO"," 3 - 7 años","SI"
14496705,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI","menor 3 años","SI"
22457134,"SI","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO",29,"SI"," 3 - 7 años","SI"
2837619,"SI","NO","SI","NO","NO","NO","NO","NO","SI","NO","SI",29,"SI","menor 3 años","SI"
28086806,"SI","SI","SI","NO","NO","NO","NO","NO","SI","NO","NO",29,"SI"," 3 - 7 años","SI"
2736768,"NO","SI","NO","NO","SI","NO","NO","NO","NO","SI","NO",29,"NO"," 3 - 7 años","NO"
2080513,"NO","NO","SI","NO","SI","NO","NO","SI","NO","SI","NO",29,"SI"," 3 - 7 años","NO"
5823769,"SI","NO","SI","NO","NO","NO","NO","NO","SI","NO","SI",29,"SI","menor 3 años","SI"
11104112,"NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","SI",29,"SI","menor 3 años","SI"
12842810,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",29,"SI","mas de 7 años","NO"
9685469,"NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","SI",29,"NO","menor 3 años","SI"
1052975,"NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO",29,"NO"," 3 - 7 años","SI"
1195292,"SI","SI","NO","NO","SI","NO","NO","NO","NO","SI","NO",29,"SI"," 3 - 7 años","SI"
1298175,"SI","SI","SI","SI","SI","SI","NO","SI","SI","NO","NO",29,"SI","menor 3 años","SI"
10793342,"SI","SI","NO","NO","SI","NO","SI","NO","NO","SI","SI",29,"SI"," 3 - 7 años","SI"
39013937,"SI","SI","SI","NO","NO","NO","NO","NO","SI","SI","NO",29,"SI"," 3 - 7 años","NO"
